gene	Pos	Strand	is_TF	is_SM_gene	SM_cluster
AN10252	ChrVII_A_nidulans_FGSC_A4:2526484-2528367	+	FALSE	FALSE	NA
AN10253	ChrVII_A_nidulans_FGSC_A4:2446326-2447068	+	FALSE	FALSE	NA
AN10254	ChrVII_A_nidulans_FGSC_A4:2465521-2466885	+	FALSE	FALSE	NA
AN10255	ChrVII_A_nidulans_FGSC_A4:2481842-2483064	+	FALSE	FALSE	NA
AN10256	ChrVII_A_nidulans_FGSC_A4:2620369-2625450	+	FALSE	FALSE	NA
AN10257	ChrVII_A_nidulans_FGSC_A4:2828950-2831423	+	FALSE	FALSE	NA
AN10258	ChrVII_A_nidulans_FGSC_A4:2889363-2892281	+	FALSE	FALSE	NA
AN10259	ChrVII_A_nidulans_FGSC_A4:2942519-2944210	+	FALSE	FALSE	NA
AN1026	ChrVIII_A_nidulans_FGSC_A4:1760438-1762031	+	FALSE	FALSE	NA
AN10260	ChrVII_A_nidulans_FGSC_A4:2831604-2832572	+	FALSE	FALSE	NA
AN10261	ChrVII_A_nidulans_FGSC_A4:2888382-2889147	+	FALSE	FALSE	NA
AN10262	ChrVII_A_nidulans_FGSC_A4:2944557-2946351	+	TRUE	FALSE	NA
AN10263	ChrVII_A_nidulans_FGSC_A4:2946571-2948987	+	FALSE	FALSE	NA
AN10264	ChrVII_A_nidulans_FGSC_A4:2847544-2848415	+	FALSE	FALSE	NA
AN10265	ChrVII_A_nidulans_FGSC_A4:3066353-3068250	+	FALSE	FALSE	NA
AN10266	ChrVII_A_nidulans_FGSC_A4:3104757-3108300	-	FALSE	FALSE	NA
AN10267	ChrVII_A_nidulans_FGSC_A4:3117143-3119136	-	FALSE	FALSE	NA
AN10268	ChrVII_A_nidulans_FGSC_A4:3122840-3124345	-	FALSE	FALSE	NA
AN10269	ChrVII_A_nidulans_FGSC_A4:3064749-3066208	+	FALSE	FALSE	NA
AN1027	ChrVIII_A_nidulans_FGSC_A4:1758847-1760325	-	FALSE	FALSE	NA
AN10270	ChrVII_A_nidulans_FGSC_A4:3119483-3120522	-	FALSE	FALSE	NA
AN10271	ChrVII_A_nidulans_FGSC_A4:3121106-3122292	-	FALSE	FALSE	NA
AN10272	ChrVII_A_nidulans_FGSC_A4:3128958-3129429	-	FALSE	FALSE	NA
AN10273	ChrVII_A_nidulans_FGSC_A4:3103017-3104511	-	FALSE	FALSE	NA
AN10274	ChrVII_A_nidulans_FGSC_A4:3202232-3203793	-	FALSE	FALSE	NA
AN10277	ChrVII_A_nidulans_FGSC_A4:3199571-3201705	-	FALSE	FALSE	NA
AN10278	ChrVII_A_nidulans_FGSC_A4:3292671-3293962	-	FALSE	FALSE	NA
AN1028	ChrVIII_A_nidulans_FGSC_A4:1754934-1757617	+	FALSE	FALSE	NA
AN10280	ChrVII_A_nidulans_FGSC_A4:3320649-3321520	+	FALSE	FALSE	NA
AN10281	ChrVII_A_nidulans_FGSC_A4:3318313-3320307	-	FALSE	FALSE	NA
AN10282	ChrVII_A_nidulans_FGSC_A4:3316103-3318111	-	FALSE	FALSE	NA
AN10283	ChrVII_A_nidulans_FGSC_A4:3294226-3296447	-	FALSE	FALSE	NA
AN10285	ChrVII_A_nidulans_FGSC_A4:3514236-3518662	-	FALSE	FALSE	NA
AN10286	ChrVII_A_nidulans_FGSC_A4:3578829-3580611	+	FALSE	FALSE	NA
AN10287	ChrVII_A_nidulans_FGSC_A4:3609228-3611024	-	FALSE	FALSE	NA
AN10288	ChrVII_A_nidulans_FGSC_A4:3614200-3615391	+	FALSE	FALSE	NA
AN10289	ChrVII_A_nidulans_FGSC_A4:3627237-3628638	+	FALSE	TRUE	SM_cluster_05
AN1029	ChrVIII_A_nidulans_FGSC_A4:1752488-1754354	+	TRUE	TRUE	SM_cluster_07
AN10290	ChrVII_A_nidulans_FGSC_A4:3512715-3514134	-	FALSE	FALSE	NA
AN10292	ChrVII_A_nidulans_FGSC_A4:3574990-3578044	+	FALSE	FALSE	NA
AN10293	ChrVII_A_nidulans_FGSC_A4:3611121-3612942	-	FALSE	FALSE	NA
AN10294	ChrVII_A_nidulans_FGSC_A4:3615893-3617245	+	TRUE	TRUE	SM_cluster_05
AN10295	ChrVII_A_nidulans_FGSC_A4:3629358-3631449	+	TRUE	TRUE	SM_cluster_05
AN10296	ChrVII_A_nidulans_FGSC_A4:3671440-3673027	+	FALSE	FALSE	NA
AN10297	ChrVII_A_nidulans_FGSC_A4:3812786-3816380	-	FALSE	TRUE	SM_cluster_06
AN10298	ChrVII_A_nidulans_FGSC_A4:3834635-3836411	+	FALSE	TRUE	SM_cluster_06
AN10299	ChrVII_A_nidulans_FGSC_A4:3673638-3675768	+	FALSE	FALSE	NA
AN1030	ChrVIII_A_nidulans_FGSC_A4:1749413-1750630	-	FALSE	TRUE	SM_cluster_07
AN10300	ChrVII_A_nidulans_FGSC_A4:3810576-3812625	-	TRUE	TRUE	SM_cluster_06
AN10301	ChrVII_A_nidulans_FGSC_A4:3836777-3838117	+	FALSE	TRUE	SM_cluster_06
AN10302	ChrVII_A_nidulans_FGSC_A4:3887614-3891556	-	FALSE	FALSE	NA
AN10303	ChrVII_A_nidulans_FGSC_A4:3926113-3927722	-	FALSE	FALSE	NA
AN10304	ChrVII_A_nidulans_FGSC_A4:3970791-3972286	+	FALSE	FALSE	NA
AN10305	ChrVII_A_nidulans_FGSC_A4:3987685-3988400	-	FALSE	FALSE	NA
AN10306	ChrVII_A_nidulans_FGSC_A4:4020696-4021941	-	FALSE	FALSE	NA
AN10307	ChrVII_A_nidulans_FGSC_A4:3922612-3925934	-	FALSE	FALSE	NA
AN10308	ChrVII_A_nidulans_FGSC_A4:3973425-3974885	+	FALSE	FALSE	NA
AN10309	ChrVII_A_nidulans_FGSC_A4:4018526-4020320	-	FALSE	FALSE	NA
AN1031	ChrVIII_A_nidulans_FGSC_A4:1746789-1748821	+	FALSE	TRUE	SM_cluster_07
AN10310	ChrVII_A_nidulans_FGSC_A4:4044686-4046140	+	FALSE	FALSE	NA
AN10311	ChrVII_A_nidulans_FGSC_A4:4048935-4049430	+	FALSE	FALSE	NA
AN10313	ChrVII_A_nidulans_FGSC_A4:4098759-4099395	-	FALSE	FALSE	NA
AN10315	ChrVII_A_nidulans_FGSC_A4:4190823-4193024	+	FALSE	FALSE	NA
AN10316	ChrVII_A_nidulans_FGSC_A4:4193344-4197890	+	FALSE	FALSE	NA
AN10317	ChrVII_A_nidulans_FGSC_A4:4230380-4231619	+	FALSE	FALSE	NA
AN10318	ChrVII_A_nidulans_FGSC_A4:4262172-4262941	+	FALSE	FALSE	NA
AN10319	ChrVII_A_nidulans_FGSC_A4:4334583-4336801	+	FALSE	TRUE	SM_cluster_17
AN1032	ChrVIII_A_nidulans_FGSC_A4:1745511-1746404	+	FALSE	TRUE	SM_cluster_07
AN10320	ChrVII_A_nidulans_FGSC_A4:4337588-4338364	+	FALSE	TRUE	SM_cluster_17
AN10321	ChrVII_A_nidulans_FGSC_A4:4419110-4420782	-	FALSE	FALSE	NA
AN10322	ChrVII_A_nidulans_FGSC_A4:4232400-4233745	+	FALSE	FALSE	NA
AN10323	ChrVII_A_nidulans_FGSC_A4:4262985-4264293	+	FALSE	FALSE	NA
AN10324	ChrVII_A_nidulans_FGSC_A4:4227656-4228880	+	FALSE	FALSE	NA
AN10325	ChrVII_A_nidulans_FGSC_A4:4331753-4334216	+	FALSE	TRUE	SM_cluster_17
AN10326	ChrVII_A_nidulans_FGSC_A4:4339838-4340374	+	FALSE	TRUE	SM_cluster_17
AN10327	ChrVII_A_nidulans_FGSC_A4:4421337-4422959	-	FALSE	FALSE	NA
AN10328	ChrVI_A_nidulans_FGSC_A4:3395874-3399926	+	FALSE	FALSE	NA
AN10329	ChrVI_A_nidulans_FGSC_A4:3344060-3345154	-	FALSE	FALSE	NA
AN1033	ChrVIII_A_nidulans_FGSC_A4:1743454-1744905	-	FALSE	TRUE	SM_cluster_07
AN10331	ChrVI_A_nidulans_FGSC_A4:3285055-3287296	-	TRUE	FALSE	NA
AN10332	ChrVI_A_nidulans_FGSC_A4:3287644-3289137	-	FALSE	FALSE	NA
AN10333	ChrVI_A_nidulans_FGSC_A4:3133241-3135502	-	FALSE	FALSE	NA
AN10334	ChrVI_A_nidulans_FGSC_A4:3130672-3132752	-	TRUE	FALSE	NA
AN10335	ChrVI_A_nidulans_FGSC_A4:2912424-2913822	+	FALSE	FALSE	NA
AN10336	ChrVI_A_nidulans_FGSC_A4:2893123-2894884	+	FALSE	FALSE	NA
AN10337	ChrVI_A_nidulans_FGSC_A4:2862167-2864657	+	FALSE	FALSE	NA
AN10338	ChrVI_A_nidulans_FGSC_A4:2914312-2916328	+	FALSE	FALSE	NA
AN10339	ChrVI_A_nidulans_FGSC_A4:2895072-2897096	+	FALSE	FALSE	NA
AN1034	ChrVIII_A_nidulans_FGSC_A4:1734328-1742604	-	FALSE	TRUE	SM_cluster_07
AN10340	ChrVI_A_nidulans_FGSC_A4:2864832-2866714	+	FALSE	FALSE	NA
AN10341	ChrVI_A_nidulans_FGSC_A4:2960206-2963682	-	FALSE	FALSE	NA
AN10343	ChrVI_A_nidulans_FGSC_A4:2739607-2741522	-	FALSE	FALSE	NA
AN10344	ChrVI_A_nidulans_FGSC_A4:2736701-2738614	-	FALSE	FALSE	NA
AN10345	ChrVI_A_nidulans_FGSC_A4:2679619-2681181	-	FALSE	FALSE	NA
AN10346	ChrVI_A_nidulans_FGSC_A4:2649831-2650680	-	FALSE	FALSE	NA
AN10347	ChrVI_A_nidulans_FGSC_A4:2612641-2613848	-	FALSE	FALSE	NA
AN10348	ChrVI_A_nidulans_FGSC_A4:2561865-2562538	+	FALSE	FALSE	NA
AN10349	ChrVI_A_nidulans_FGSC_A4:2357613-2359600	+	FALSE	FALSE	NA
AN1035	ChrVIII_A_nidulans_FGSC_A4:1731554-1733146	-	FALSE	TRUE	SM_cluster_07
AN10350	ChrVI_A_nidulans_FGSC_A4:2303677-2306927	+	FALSE	FALSE	NA
AN10351	ChrVI_A_nidulans_FGSC_A4:2222965-2224843	-	FALSE	FALSE	NA
AN10352	ChrVI_A_nidulans_FGSC_A4:1946644-1948628	+	FALSE	FALSE	NA
AN10353	ChrVI_A_nidulans_FGSC_A4:1804478-1806217	-	FALSE	FALSE	NA
AN10354	ChrVI_A_nidulans_FGSC_A4:1743769-1744750	-	FALSE	FALSE	NA
AN10355	ChrVI_A_nidulans_FGSC_A4:1735712-1738789	+	FALSE	FALSE	NA
AN10356	ChrVI_A_nidulans_FGSC_A4:1711426-1713182	-	FALSE	FALSE	NA
AN10357	ChrVI_A_nidulans_FGSC_A4:1672733-1674145	+	FALSE	FALSE	NA
AN10358	ChrVI_A_nidulans_FGSC_A4:2678090-2679366	-	FALSE	FALSE	NA
AN10359	ChrVI_A_nidulans_FGSC_A4:2610983-2612394	-	FALSE	FALSE	NA
AN1036	ChrVIII_A_nidulans_FGSC_A4:1721737-1729785	+	FALSE	TRUE	SM_cluster_07
AN10360	ChrVI_A_nidulans_FGSC_A4:2307403-2308465	+	FALSE	FALSE	NA
AN10361	ChrVI_A_nidulans_FGSC_A4:2308701-2310365	+	FALSE	FALSE	NA
AN10362	ChrVI_A_nidulans_FGSC_A4:2310637-2311806	+	FALSE	FALSE	NA
AN10363	ChrVI_A_nidulans_FGSC_A4:2221483-2222849	-	FALSE	FALSE	NA
AN10364	ChrVI_A_nidulans_FGSC_A4:1948632-1949957	+	FALSE	FALSE	NA
AN10365	ChrVI_A_nidulans_FGSC_A4:1742688-1743684	-	FALSE	FALSE	NA
AN10366	ChrVI_A_nidulans_FGSC_A4:1710183-1710991	-	FALSE	FALSE	NA
AN10367	ChrVI_A_nidulans_FGSC_A4:1674570-1678788	+	FALSE	FALSE	NA
AN10368	ChrVI_A_nidulans_FGSC_A4:2644650-2645290	-	FALSE	FALSE	NA
AN10369	ChrVI_A_nidulans_FGSC_A4:2135166-2136583	-	FALSE	FALSE	NA
AN1037	ChrVIII_A_nidulans_FGSC_A4:1718534-1720802	+	FALSE	FALSE	NA
AN10370	ChrVI_A_nidulans_FGSC_A4:2239764-2241376	+	FALSE	FALSE	NA
AN10371	ChrVI_A_nidulans_FGSC_A4:2250047-2250559	-	FALSE	FALSE	NA
AN10372	ChrVI_A_nidulans_FGSC_A4:2650806-2651998	-	FALSE	FALSE	NA
AN10373	ChrVI_A_nidulans_FGSC_A4:2559123-2561821	+	FALSE	FALSE	NA
AN10374	ChrVI_A_nidulans_FGSC_A4:2356939-2357452	+	FALSE	FALSE	NA
AN10375	ChrVI_A_nidulans_FGSC_A4:1806349-1807857	-	FALSE	FALSE	NA
AN10376	ChrVI_A_nidulans_FGSC_A4:1808229-1810502	-	FALSE	FALSE	NA
AN10377	ChrVI_A_nidulans_FGSC_A4:1738907-1740900	+	FALSE	FALSE	NA
AN10378	ChrVI_A_nidulans_FGSC_A4:1536328-1538213	-	TRUE	FALSE	NA
AN10379	ChrVI_A_nidulans_FGSC_A4:1524783-1526142	+	FALSE	FALSE	NA
AN1038	ChrVIII_A_nidulans_FGSC_A4:1711962-1716640	+	FALSE	FALSE	NA
AN10380	ChrVI_A_nidulans_FGSC_A4:1531454-1535659	-	FALSE	FALSE	NA
AN10381	ChrVI_A_nidulans_FGSC_A4:1526200-1527783	+	FALSE	FALSE	NA
AN10382	ChrVI_A_nidulans_FGSC_A4:1585290-1587091	-	FALSE	FALSE	NA
AN10383	ChrVI_A_nidulans_FGSC_A4:1504851-1506040	-	FALSE	FALSE	NA
AN10384	ChrVI_A_nidulans_FGSC_A4:1506182-1508300	-	TRUE	FALSE	NA
AN10385	ChrVI_A_nidulans_FGSC_A4:1472129-1473430	+	FALSE	FALSE	NA
AN10386	ChrVI_A_nidulans_FGSC_A4:1468833-1471226	+	FALSE	FALSE	NA
AN10387	ChrVI_A_nidulans_FGSC_A4:1284413-1286023	-	FALSE	FALSE	NA
AN10388	ChrVI_A_nidulans_FGSC_A4:1281544-1282959	-	FALSE	FALSE	NA
AN10389	ChrVI_A_nidulans_FGSC_A4:1261131-1262922	+	FALSE	FALSE	NA
AN1039	ChrVIII_A_nidulans_FGSC_A4:1706854-1711801	+	FALSE	FALSE	NA
AN10390	ChrVI_A_nidulans_FGSC_A4:1220221-1222865	+	FALSE	FALSE	NA
AN10391	ChrVI_A_nidulans_FGSC_A4:1125598-1128118	-	FALSE	FALSE	NA
AN10392	ChrVI_A_nidulans_FGSC_A4:1004449-1006104	-	FALSE	FALSE	NA
AN10393	ChrVI_A_nidulans_FGSC_A4:959554-962784	+	FALSE	FALSE	NA
AN10394	ChrVI_A_nidulans_FGSC_A4:951114-951719	+	FALSE	FALSE	NA
AN10395	ChrVI_A_nidulans_FGSC_A4:949537-951047	-	FALSE	FALSE	NA
AN10396	ChrVI_A_nidulans_FGSC_A4:918677-920651	-	FALSE	FALSE	NA
AN10397	ChrVI_A_nidulans_FGSC_A4:1123912-1125003	-	FALSE	FALSE	NA
AN10398	ChrVI_A_nidulans_FGSC_A4:1119810-1121372	-	FALSE	FALSE	NA
AN10399	ChrVI_A_nidulans_FGSC_A4:1002814-1004423	-	FALSE	FALSE	NA
AN1040	ChrVIII_A_nidulans_FGSC_A4:1703761-1704678	-	FALSE	FALSE	NA
AN10400	ChrVI_A_nidulans_FGSC_A4:947112-949389	-	FALSE	FALSE	NA
AN10401	ChrVI_A_nidulans_FGSC_A4:917458-918239	-	FALSE	FALSE	NA
AN10402	ChrVI_A_nidulans_FGSC_A4:1259126-1260820	+	FALSE	FALSE	NA
AN10403	ChrVI_A_nidulans_FGSC_A4:1219336-1220043	+	FALSE	FALSE	NA
AN10404	ChrVI_A_nidulans_FGSC_A4:957649-959315	+	FALSE	FALSE	NA
AN10405	ChrVI_A_nidulans_FGSC_A4:951884-953133	+	FALSE	FALSE	NA
AN10406	ChrVI_A_nidulans_FGSC_A4:759691-761206	+	FALSE	FALSE	NA
AN10407	ChrVI_A_nidulans_FGSC_A4:749034-752631	-	FALSE	FALSE	NA
AN10408	ChrVI_A_nidulans_FGSC_A4:757907-759276	+	FALSE	FALSE	NA
AN10409	ChrVI_A_nidulans_FGSC_A4:753134-756128	-	FALSE	FALSE	NA
AN1041	ChrVIII_A_nidulans_FGSC_A4:1699734-1702117	-	FALSE	FALSE	NA
AN10410	ChrVI_A_nidulans_FGSC_A4:712538-714428	+	FALSE	FALSE	NA
AN10411	ChrVI_A_nidulans_FGSC_A4:714530-715968	+	FALSE	FALSE	NA
AN10413	ChrVI_A_nidulans_FGSC_A4:700028-705686	+	FALSE	FALSE	NA
AN10414	ChrVI_A_nidulans_FGSC_A4:693233-696827	+	FALSE	FALSE	NA
AN10415	ChrVI_A_nidulans_FGSC_A4:647329-651942	-	FALSE	FALSE	NA
AN10416	ChrVI_A_nidulans_FGSC_A4:696957-698165	+	FALSE	FALSE	NA
AN10417	ChrVI_A_nidulans_FGSC_A4:645008-647248	-	FALSE	FALSE	NA
AN10418	ChrVI_A_nidulans_FGSC_A4:698262-699737	+	FALSE	FALSE	NA
AN10419	ChrII_A_nidulans_FGSC_A4:3942212-3943030	-	FALSE	FALSE	NA
AN1042	ChrVIII_A_nidulans_FGSC_A4:1698898-1699725	+	FALSE	FALSE	NA
AN10420	ChrII_A_nidulans_FGSC_A4:3925504-3927351	-	FALSE	FALSE	NA
AN10421	ChrII_A_nidulans_FGSC_A4:3940539-3941835	-	FALSE	FALSE	NA
AN10422	ChrII_A_nidulans_FGSC_A4:3939259-3940195	-	FALSE	FALSE	NA
AN10423	ChrII_A_nidulans_FGSC_A4:3923387-3925065	-	TRUE	FALSE	NA
AN10425	ChrII_A_nidulans_FGSC_A4:3830772-3832181	-	FALSE	FALSE	NA
AN10428	ChrII_A_nidulans_FGSC_A4:3728127-3729872	+	FALSE	FALSE	NA
AN10429	ChrII_A_nidulans_FGSC_A4:3639013-3640024	-	FALSE	FALSE	NA
AN1043	ChrVIII_A_nidulans_FGSC_A4:1696711-1698226	-	FALSE	FALSE	NA
AN10430	ChrII_A_nidulans_FGSC_A4:3614405-3620356	+	FALSE	TRUE	SM_cluster_08
AN10431	ChrII_A_nidulans_FGSC_A4:3580962-3582127	+	FALSE	FALSE	NA
AN10432	ChrII_A_nidulans_FGSC_A4:3576688-3578700	-	TRUE	FALSE	NA
AN10433	ChrII_A_nidulans_FGSC_A4:3500865-3502253	-	FALSE	FALSE	NA
AN10434	ChrII_A_nidulans_FGSC_A4:3461881-3464821	+	FALSE	FALSE	NA
AN10435	ChrII_A_nidulans_FGSC_A4:3455848-3457424	+	FALSE	FALSE	NA
AN10436	ChrII_A_nidulans_FGSC_A4:3389491-3391821	+	FALSE	FALSE	NA
AN10437	ChrII_A_nidulans_FGSC_A4:3379108-3380593	+	FALSE	FALSE	NA
AN10438	ChrII_A_nidulans_FGSC_A4:3323234-3325424	+	FALSE	FALSE	NA
AN10439	ChrII_A_nidulans_FGSC_A4:3295677-3298168	-	FALSE	FALSE	NA
AN10440	ChrII_A_nidulans_FGSC_A4:3290274-3291986	-	FALSE	FALSE	NA
AN10441	ChrII_A_nidulans_FGSC_A4:3272229-3274648	+	FALSE	FALSE	NA
AN10442	ChrII_A_nidulans_FGSC_A4:3161289-3167801	-	FALSE	FALSE	NA
AN10443	ChrII_A_nidulans_FGSC_A4:3117398-3119834	+	FALSE	FALSE	NA
AN10444	ChrII_A_nidulans_FGSC_A4:3114279-3116711	+	FALSE	FALSE	NA
AN10445	ChrII_A_nidulans_FGSC_A4:3097839-3099235	-	FALSE	FALSE	NA
AN10446	ChrII_A_nidulans_FGSC_A4:3636879-3638925	-	FALSE	FALSE	NA
AN10447	ChrII_A_nidulans_FGSC_A4:3620971-3623044	+	FALSE	TRUE	SM_cluster_08
AN10448	ChrII_A_nidulans_FGSC_A4:3583527-3588044	+	FALSE	FALSE	NA
AN10449	ChrII_A_nidulans_FGSC_A4:3498680-3500709	-	FALSE	FALSE	NA
AN1045	ChrVIII_A_nidulans_FGSC_A4:1690381-1692196	+	FALSE	FALSE	NA
AN10450	ChrII_A_nidulans_FGSC_A4:3496688-3498555	-	FALSE	FALSE	NA
AN10451	ChrII_A_nidulans_FGSC_A4:3465647-3467059	+	FALSE	FALSE	NA
AN10452	ChrII_A_nidulans_FGSC_A4:3458381-3459874	+	FALSE	FALSE	NA
AN10453	ChrII_A_nidulans_FGSC_A4:3380705-3382458	+	FALSE	FALSE	NA
AN10454	ChrII_A_nidulans_FGSC_A4:3321918-3323095	+	FALSE	FALSE	NA
AN10455	ChrII_A_nidulans_FGSC_A4:3288982-3290130	-	FALSE	FALSE	NA
AN10456	ChrII_A_nidulans_FGSC_A4:3159268-3161090	-	FALSE	FALSE	NA
AN10457	ChrII_A_nidulans_FGSC_A4:3120307-3123742	+	FALSE	FALSE	NA
AN10458	ChrII_A_nidulans_FGSC_A4:3412514-3413055	-	FALSE	FALSE	NA
AN10459	ChrII_A_nidulans_FGSC_A4:3366074-3368580	-	FALSE	FALSE	NA
AN1046	ChrVIII_A_nidulans_FGSC_A4:1687243-1689685	-	FALSE	FALSE	NA
AN10460	ChrII_A_nidulans_FGSC_A4:3391966-3392905	+	FALSE	FALSE	NA
AN10461	ChrII_A_nidulans_FGSC_A4:3003241-3004464	-	FALSE	FALSE	NA
AN10462	ChrII_A_nidulans_FGSC_A4:3195698-3197197	+	FALSE	FALSE	NA
AN10463	ChrII_A_nidulans_FGSC_A4:3730183-3732291	+	TRUE	FALSE	NA
AN10464	ChrII_A_nidulans_FGSC_A4:3579554-3580506	-	FALSE	FALSE	NA
AN10465	ChrII_A_nidulans_FGSC_A4:3298263-3299841	-	FALSE	FALSE	NA
AN10466	ChrII_A_nidulans_FGSC_A4:3274809-3276632	+	FALSE	FALSE	NA
AN10467	ChrII_A_nidulans_FGSC_A4:3112264-3114185	+	TRUE	FALSE	NA
AN10468	ChrII_A_nidulans_FGSC_A4:3099487-3101342	-	FALSE	FALSE	NA
AN10469	ChrII_A_nidulans_FGSC_A4:2878520-2879462	+	FALSE	FALSE	NA
AN1047	ChrVIII_A_nidulans_FGSC_A4:1683366-1686522	-	FALSE	FALSE	NA
AN10470	ChrII_A_nidulans_FGSC_A4:2859070-2860984	-	FALSE	FALSE	NA
AN10471	ChrII_A_nidulans_FGSC_A4:2851105-2853115	+	FALSE	FALSE	NA
AN10472	ChrII_A_nidulans_FGSC_A4:2799175-2801183	+	FALSE	FALSE	NA
AN10473	ChrII_A_nidulans_FGSC_A4:2855844-2856541	+	FALSE	FALSE	NA
AN10474	ChrII_A_nidulans_FGSC_A4:2801404-2802938	+	FALSE	FALSE	NA
AN10475	ChrII_A_nidulans_FGSC_A4:2803042-2804615	+	FALSE	FALSE	NA
AN10477	ChrII_A_nidulans_FGSC_A4:2925985-2926898	+	FALSE	FALSE	NA
AN10478	ChrII_A_nidulans_FGSC_A4:2858039-2858786	-	FALSE	FALSE	NA
AN10479	ChrII_A_nidulans_FGSC_A4:2848521-2850312	+	FALSE	FALSE	NA
AN1048	ChrVIII_A_nidulans_FGSC_A4:1680489-1681891	-	FALSE	FALSE	NA
AN10480	ChrII_A_nidulans_FGSC_A4:2879632-2881025	+	FALSE	FALSE	NA
AN10481	ChrII_A_nidulans_FGSC_A4:2738745-2740057	-	FALSE	FALSE	NA
AN10482	ChrII_A_nidulans_FGSC_A4:2718154-2720893	-	FALSE	FALSE	NA
AN10483	ChrII_A_nidulans_FGSC_A4:2736582-2737686	-	FALSE	FALSE	NA
AN10484	ChrII_A_nidulans_FGSC_A4:2716525-2718023	-	FALSE	FALSE	NA
AN10485	ChrII_A_nidulans_FGSC_A4:2694821-2697286	+	FALSE	FALSE	NA
AN10486	ChrII_A_nidulans_FGSC_A4:2673220-2676739	-	FALSE	TRUE	SM_cluster_09
AN10487	ChrII_A_nidulans_FGSC_A4:2619330-2621477	+	FALSE	FALSE	NA
AN10488	ChrII_A_nidulans_FGSC_A4:2502001-2502766	-	FALSE	FALSE	NA
AN10489	ChrII_A_nidulans_FGSC_A4:2691871-2693862	+	FALSE	FALSE	NA
AN1049	ChrVIII_A_nidulans_FGSC_A4:1679083-1680339	-	FALSE	FALSE	NA
AN10491	ChrII_A_nidulans_FGSC_A4:2677115-2679568	-	TRUE	TRUE	SM_cluster_09
AN10492	ChrII_A_nidulans_FGSC_A4:2621678-2623607	+	FALSE	FALSE	NA
AN10493	ChrII_A_nidulans_FGSC_A4:2500684-2501609	-	FALSE	FALSE	NA
AN10494	ChrII_A_nidulans_FGSC_A4:2443315-2444464	-	FALSE	FALSE	NA
AN10495	ChrII_A_nidulans_FGSC_A4:2355255-2356967	+	FALSE	FALSE	NA
AN10496	ChrII_A_nidulans_FGSC_A4:2294676-2296402	-	FALSE	FALSE	NA
AN10497	ChrII_A_nidulans_FGSC_A4:2247853-2251014	-	FALSE	FALSE	NA
AN10498	ChrII_A_nidulans_FGSC_A4:2252044-2256130	-	FALSE	FALSE	NA
AN10499	ChrII_A_nidulans_FGSC_A4:2468195-2469255	+	FALSE	FALSE	NA
AN1050	ChrVIII_A_nidulans_FGSC_A4:1677745-1679186	+	FALSE	FALSE	NA
AN10500	ChrII_A_nidulans_FGSC_A4:2494187-2495332	+	FALSE	FALSE	NA
AN10501	ChrII_A_nidulans_FGSC_A4:2332058-2334177	-	FALSE	FALSE	NA
AN10502	ChrII_A_nidulans_FGSC_A4:2445551-2447951	-	FALSE	FALSE	NA
AN10504	ChrII_A_nidulans_FGSC_A4:2291262-2294166	-	TRUE	FALSE	NA
AN10505	ChrII_A_nidulans_FGSC_A4:2469527-2471179	+	FALSE	FALSE	NA
AN10506	ChrII_A_nidulans_FGSC_A4:2005375-2007663	-	FALSE	FALSE	NA
AN10507	ChrII_A_nidulans_FGSC_A4:2008280-2009062	-	FALSE	FALSE	NA
AN10508	ChrII_A_nidulans_FGSC_A4:1884510-1885555	-	FALSE	FALSE	NA
AN10509	ChrII_A_nidulans_FGSC_A4:2120977-2121779	-	FALSE	FALSE	NA
AN10510	ChrII_A_nidulans_FGSC_A4:1908788-1909786	-	FALSE	FALSE	NA
AN10511	ChrII_A_nidulans_FGSC_A4:2074175-2075794	-	FALSE	FALSE	NA
AN10512	ChrII_A_nidulans_FGSC_A4:1853098-1854652	+	FALSE	FALSE	NA
AN10513	ChrII_A_nidulans_FGSC_A4:1839345-1843044	-	FALSE	FALSE	NA
AN10514	ChrII_A_nidulans_FGSC_A4:1835548-1836834	-	FALSE	FALSE	NA
AN10515	ChrII_A_nidulans_FGSC_A4:1796878-1800565	-	FALSE	FALSE	NA
AN10516	ChrII_A_nidulans_FGSC_A4:1768800-1771738	+	FALSE	FALSE	NA
AN10517	ChrII_A_nidulans_FGSC_A4:1757636-1759639	-	TRUE	FALSE	NA
AN10518	ChrII_A_nidulans_FGSC_A4:1705512-1706775	+	FALSE	FALSE	NA
AN10519	ChrII_A_nidulans_FGSC_A4:1685973-1687615	+	FALSE	FALSE	NA
AN1052	ChrVIII_A_nidulans_FGSC_A4:1667017-1669544	-	FALSE	FALSE	NA
AN10520	ChrII_A_nidulans_FGSC_A4:1854751-1856558	+	FALSE	FALSE	NA
AN10521	ChrII_A_nidulans_FGSC_A4:1795698-1796727	-	FALSE	FALSE	NA
AN10522	ChrII_A_nidulans_FGSC_A4:1771854-1774997	+	FALSE	FALSE	NA
AN10523	ChrII_A_nidulans_FGSC_A4:1706899-1708176	+	FALSE	FALSE	NA
AN10524	ChrII_A_nidulans_FGSC_A4:1687719-1689525	+	FALSE	FALSE	NA
AN10525	ChrII_A_nidulans_FGSC_A4:1821108-1821919	+	FALSE	FALSE	NA
AN10526	ChrII_A_nidulans_FGSC_A4:1665857-1667335	-	FALSE	FALSE	NA
