CAuris_id	blastx_summary	hasOrtholog	true_calb_ortho	ortho_source	ORF19_ID	CGD_ID	CGD_GENE_NAME
B9J08_002794	replication; subunit; factor; kda; rpa; factora; partial; alike; isoform; pseudogymnoascus	TRUE	CAL0006323	orthoMCL_blastx	orf19.2267	CAL0000176295	RFA2
B9J08_002792	kinase; serinethreonineprotein; camkcamkcamkrck; srk; calciumcalmodulindependent; rckp; yjm; penicillium; fusarium; camkcamk	TRUE	CAL0006324	orthoMCL_blastx	orf19.2268	CAL0000193471	RCK2
B9J08_002791	phosphatase; phosphoserine; diketomethylthiophosphopentane; factor; pdpinteracting; penicillium; pseudogymnoascus; colletotrichum; var; hadlike	TRUE	CAL0006325	orthoMCL_blastx	orf19.2269	CAL0000187183	
B9J08_002787	rna; polymerase; subunit; dnadirected; rpb; rpblike; kda; partial; polymerases; isoform	TRUE	CAL0006347	orthoMCL_blastx	orf19.2276	CAL0000191376	
B9J08_002786	ribosomal; mitochondrial; clpslike; mnp; penicillium; fusarium; partial; colletotrichum; pseudogymnoascus; mnpp	TRUE	CAL0006345	orthoMCL_blastx	orf19.2275	CAL0000177740	
B9J08_002779	ribosomal; mitochondrial; ymlyml; multispecies; subunit; penicillium; novosphingobium; colletotrichum; large; lachancea	TRUE	CAL0000733	orthoMCL_blastx	orf19.5684	CAL0000195479	
B9J08_002775	duf; dufdomaincontaining; domain; domaincontaining; carboxypeptidase; penicillium; methyltransferase; sfm; arginine; nmethyltransferase	TRUE	CAL0001536	orthoMCL_blastx	orf19.5783	CAL0000176044	
B9J08_002771	phosphoribosylglycinamide; formyltransferase; transformylase; penicillium; pseudogymnoascus; adep; fusarium; colletotrichum; yjm; partial	TRUE	CAL0001546	orthoMCL_blastx	orf19.5789	CAL0000195096	ADE8
B9J08_002770	dehydrogenase; isocitrate; subunit; mitochondrial; nad; naddependent; precursor; penicillium; pseudogymnoascus; probable	TRUE	CAL0001550	orthoMCL_blastx	orf19.5791	CAL0000183793	IDH2
B9J08_002767	proteasome; subunit; beta; type; component; pup; precursor; nucleophile; aminohydrolase; nterminal	TRUE	CAL0000797	orthoMCL_blastx	orf19.7605	CAL0000181985	PUP1
B9J08_002766	hypercellular; hypa; particle; subunit; complex; fusarium; penicillium; transport; trsdomaincontaining; trsp	TRUE	CAL0000796	orthoMCL_blastx	orf19.7604	CAL0000190214	
B9J08_005360	permease; arginine; penicillium; amino; lysinearginine; transporter; yjm; acid; alpp; lachancea	TRUE	CAL0002992	orthoMCL_blastx	orf19.111	CAL0000192410	CAN2
B9J08_002765	cytochrome; oxidase; subunit; assembly; factor; vib; homolog; pseudogymnoascus; penicillium; conserved	TRUE	CAL0000795	orthoMCL_blastx	orf19.7603	CAL0000192669	
B9J08_002762	synthase; myoinositolphosphate; inositolphosphate; inop; penicillium; yjm; pseudogymnoascus; colletotrichum; fusarium; cryptococcus	TRUE	CAL0000215	orthoMCL_blastx	orf19.7585	CAL0000189325	INO1
B9J08_002761	chitinase; hydrolase; glycoside; family; partial; ctsp; endochitinase; carbohydratebinding; module; class	TRUE	CAL0000219	orthoMCL_blastx	orf19.7586	CAL0000194074	CHT3
B9J08_002758	factor; splicing; dufdomaincontaining; subunit; penicillium; pseudogymnoascus; partial; spliceosome; premrnasplicing; colletotrichum	TRUE	CAL0000205	orthoMCL_blastx	orf19.7581	CAL0000196177	
B9J08_002746	nucleolar; processing; sik; nopdomaincontaining; prerrna; nop; penicillium; snornp; pseudogymnoascus; fusarium	TRUE	CAL0000142	orthoMCL_blastx	orf19.7569	CAL0000178436	SIK1
B9J08_002745	assembly; surfeit; shy; locus; surf; cox; cytochrome; oxidase; fusarium; surfdomaincontaining	TRUE	CAL0005374	orthoMCL_blastx	orf19.4841	CAL0000182145	SHY1
B9J08_002741	small; nucleolar; rnaassociated; subunit; complex; ribonucleoprotein; bingctdomaincontaining; penicillium; probable; utp	TRUE	CAL0005357	orthoMCL_blastx	orf19.4835	CAL0000181309	
B9J08_002728	mediator; subunit; rna; polymerase; transcription; complex; med; partial; nut; pseudogymnoascus	TRUE	CAL0003598	orthoMCL_blastx	orf19.5268	CAL0000183331	MED10
B9J08_002721	endopeptidase; trna; kae; osialoglycoprotein; glycoprotease; nadenosine; threonylcarbamoyltransferase; glycoprotein; peptidase; threonylcarbamoyladenosine	TRUE	CAL0001300	orthoMCL_blastx	orf19.3787	CAL0000176786	
B9J08_002712	disulfideisomerase; isomerase; disulfide; domain; precursor; pdi; pdip; penicillium; pseudogymnoascus; fusarium	TRUE	CAL0002547	orthoMCL_blastx	orf19.5130	CAL0000178400	PDI1
B9J08_003760	nuclear; pore; complex; nup; isoform; nucleoporin; mays; zea; like; glabrata	TRUE	CAL0003329	orthoMCL_over_blastx	orf19.5934	CAL0000178060	
B9J08_003761	dna; topoisomerase; iii; type; prokaryotic; penicillium; colletotrichum; fusarium; topp; pseudogymnoascus	TRUE	CAL0003329	orthoMCL_blastx	orf19.5934	CAL0000178060	
B9J08_002701	hbslike; isoform; partial; factor; elongation; hbsp; yjm; gtpbinding; alphalike; hbs	TRUE	CAL0002970	orthoMCL_blastx	orf19.7144	CAL0000193151	
B9J08_002696	dnaj; domaincontaining; endoplasmic; reticulum; domain; dnajdomaincontaining; erj; partial; fusarium; penicillium	TRUE	CAL0001004	orthoMCL_blastx	orf19.641	CAL0000188852	
B9J08_002694	transcriptional; regulator; streptococcus; tena; family; pneumoniae; pseudomonas; mitis; multispecies; oralis	TRUE	CAL0004601	orthoMCL_blastx	orf19.7330	CAL0000197736	
B9J08_002682	kinase; mitogenactivated; spm; map; cmgcmapk; cmgcmapkerk; mkc; penicillium; sltp; sltmpk	TRUE	CAL0000003	orthoMCL_blastx	orf19.7523	CAL0000183747	MKC1
B9J08_002679	enhancer; acetyltransferase; complex; histone; eplp; polycomblike; component; epl; yjm; penicillium	TRUE	CAL0000005	orthoMCL_blastx	orf19.7529	CAL0000195210	EPL1
B9J08_002673	finger; zinc; ring; rkrp; yjm; ligase; ubiquitinprotein; fusarium; listerin; partial	TRUE	CAL0002796	orthoMCL_blastx	orf19.1217	CAL0000189523	
B9J08_002669	carboxykinase; phosphoenolpyruvate; atp; atputilizing; penicillium; pckp; acuf; pseudogymnoascus; colletotrichum; yjm	TRUE	CAL0006389	orthoMCL_blastx	orf19.7514	CAL0000178446	PCK1
B9J08_002664	nucleoprotein; tpr; mlpp; isoform; yjm; tprlike; mlp; filamentforming; partial; colletotrichum	TRUE	CAL0003820	orthoMCL_blastx	orf19.4683	CAL0000185542	MLP1
B9J08_002661	exoribonuclease; isoform; fusarium; homolog; dhp; ratp; exonuclease; penicillium; exoribonculease; oxysporum	TRUE	CAL0003816	orthoMCL_blastx	orf19.4681	CAL0000180194	RAT1
B9J08_002652	citrate; synthase; mitochondrial; precursor; citp; pseudogymnoascus; yjm; cit; colletotrichum; lachancea	TRUE	CAL0001178	orthoMCL_blastx	orf19.4393	CAL0000197786	CIT1
B9J08_002583	transporter; permease; allantoate; facilitator; major; superfamily; mfs; pseudogymnoascus; general; substrate	TRUE	CAL0003111	orthoMCL_blastx	orf19.6520	CAL0000201100	
B9J08_004533	transporter; permease; allantoate; facilitator; major; superfamily; mfs; general; substrate; pseudogymnoascus	TRUE	CAL0003111	orthoMCL_blastx	orf19.6520	CAL0000201100	
B9J08_002242	amino; acid; permease; penicillium; transporter; dicarboxylic; fusarium; acidpolyamine; oxysporum; general	TRUE	CAL0001545	orthoMCL_blastx	orf19.2445	CAL0000178342	
B9J08_004324	amino; permease; acid; penicillium; transporter; dicarboxylic; fusarium; acidpolyamine; oxysporum; general	TRUE	CAL0001545	orthoMCL_blastx	orf19.2445	CAL0000178342	
B9J08_002651	synthetase; isoleucyltrna; ligase; isoleucinetrna; ismp; yjm; mitochondrial; penicillium; fusarium; colletotrichum	TRUE	CAL0000808	orthoMCL_blastx	orf19.2382	CAL0000185259	
B9J08_002649	subunit; transcription; ccrnot; complex; regulator; negative; general; fusarium; core; not	TRUE	CAL0000791	orthoMCL_blastx	orf19.2379	CAL0000188533	NOT4
B9J08_002648	pkr; assembly; factor; pkrdomaincontaining; atpase; vtype; membrane; penicillium; endoplasmic; reticulum	TRUE	CAL0000790	orthoMCL_blastx	orf19.2378	CAL0000183006	
B9J08_002647	aprataxin; isoform; aprataxinlike; histidine; hit; triad; partial; factor; penicillium; transcription	TRUE	CAL0000789	orthoMCL_blastx	orf19.2376	CAL0000185777	
B9J08_002644	cytoplasmic; trna; thiolation; ncsp; subunit; thiouridylase; penicillium; yjm; fusarium; pseudogymnoascus	TRUE	CAL0001191	orthoMCL_blastx	orf19.4399	CAL0000189560	NCS2
B9J08_002638	deoxyhypusine; synthase; penicillium; pseudogymnoascus; colletotrichum; synthaselike; isoform; dysp; vkm; fusarium	TRUE	CAL0006376	orthoMCL_blastx	orf19.1626	CAL0000180114	
B9J08_002634	kinase; pkinasedomaincontaining; subunit; alpha; ctd; cmgccdkcrk; ctkp; partial; yjm; domain	TRUE	CAL0006346	orthoMCL_blastx	orf19.1619	CAL0000185956	
B9J08_002631	division; meiotic; required; nuclear; homolog; family; isoform; yage; glutathione; penicillium	TRUE	CAL0006342	orthoMCL_blastx	orf19.1617	CAL0000174711	
B9J08_002629	acetolactate; synthase; subunit; large; catalytic; mitochondrial; biosynthetic; type; iiiiii; penicillium	TRUE	CAL0006335	orthoMCL_blastx	orf19.1613	CAL0000198378	ILV2
B9J08_002615	biogenesis; ribosome; bms; bmsp; dufdomaincontaining; yjm; penicillium; domaincontaining; fusarium; aarpcn	TRUE	CAL0002359	orthoMCL_blastx	orf19.2504	CAL0000199005	BMS1
B9J08_001453	polymerase; polya; pla; pap; papalpha; poly; papa; penicillium; pseudogymnoascus; papp	TRUE	CAL0002451	orthoMCL_blastx	orf19.3197	CAL0000194576	PAP1
B9J08_001456	farinosa; millerozyma; piso; guilliermondii; meyerozyma; pgug; plasmodium; cicc; intermedia; debaryomyces	TRUE	CAL0002451	orthoMCL	orf19.3197	CAL0000194576	PAP1
B9J08_002608	tropomyosin; actin; binding; lateral; penicillium; isoform; tpmp; partial; mdraft; filamentcoating	TRUE	CAF0007078	orthoMCL	orf19.6414.3	CAL0000199107	TPM2
B9J08_002606	nglycosylation; eos; eosp; yjm; lachancea; penicillium; fusarium; partial; kluyveromyces; conserved	TRUE	CAL0002139	orthoMCL_blastx	orf19.6416	CAL0000188434	
B9J08_002605	ribosomal; mitochondrial; multispecies; sws; pseudomonas; bifidobacterium; subunit; bacterium; small; pseudogymnoascus	TRUE	CAL0002110	orthoMCL_blastx	orf19.6406	CAL0000183829	
B9J08_002604	aatf; partial; bfr; traubdomaincontaining; transcription; bfrp; yjm; factor; isoform; pseudogymnoascus	TRUE	CAL0000848	orthoMCL_blastx	orf19.7624	CAL0000174056	
B9J08_002601	ribosomal; penicillium; subunit; large; lalike; partial; microsporus; rhizopus; var; colletotrichum	TRUE	CAL0006017	orthoMCL_blastx	orf19.2935	CAL0000194016	RPL10
B9J08_002600	phosphomannomutase; eukaryotic; penicillium; sec; fusarium; pseudogymnoascus; colletotrichum; cryptococcus; pmm; lachancea	TRUE	CAL0006021	orthoMCL_blastx	orf19.2937	CAL0000183926	PMM1
B9J08_002599	mitochondrial; fmp; fmpp; rccblipii; penicillium; processing; rrna; yjm; fusarium; pseudogymnoascus	TRUE	CAL0006023	orthoMCL_blastx	orf19.2938	CAL0000195583	
B9J08_002598	mitochondrial; dufdomaincontaining; fmp; duf; penicillium; domaincontaining; var; cryptococcus; colletotrichum; mitochondrion	TRUE	CAL0006025	orthoMCL_blastx	orf19.2939	CAL0000177185	
B9J08_002590	subunit; transcription; complex; vip; isoform; probable; not; family; regulator; ccrnot	TRUE	CAL0005191	orthoMCL_blastx	orf19.6075	CAL0000200147	
B9J08_002571	endonuclease; lyase; apyrimidinic; site; dnaapurinic; apurinic; apurinicapyrimidinic; dna; apn; plasmodium	TRUE	CAL0005493	orthoMCL_blastx	orf19.7428	CAL0000192941	APN1
B9J08_000936	yjm; hyjmj; mnnp; regulator; guilliermondii; meyerozyma; pgug; lachancea; partial; mnn	TRUE	CAL0006186	orthoMCL_blastx	orf19.5557	CAL0000175223	MNN4-4
B9J08_002569	endonuclease; flap; rad; dnarepair; domainlike; pin; fullflap; structurespecific; dna; repair	TRUE	CAL0000208	orthoMCL_blastx	orf19.547	CAL0000190371	
B9J08_002564	phosphatidylinositol; nacetylglucosaminyltransferase; subunit; pigc; transferase; phosphatidylinositoludpglcnac; penicillium; partial; fusarium; gpi	TRUE	CAL0000171	orthoMCL_blastx	orf19.538	CAL0000197896	GPI2
B9J08_002562	tfiid; subunit; factor; transcription; initiation; taf; saga; repeatlike; penicillium; pseudogymnoascus	TRUE	CAL0000165	orthoMCL_blastx	orf19.536	CAL0000173973	
B9J08_002558	folliculin; isoform; folliculinlike; lstp; lachancea; sinocyclocheilus; lst; drosophila; canadensis; gorilla	TRUE	CAL0003043	orthoMCL_blastx	orf19.6508	CAL0000186966	
B9J08_002555	secretory; ssp; pathway; penicillium; domain; pseudogymnoascus; calciumbinding; cryptococcus; fusarium; partial	TRUE	CAL0002393	orthoMCL_blastx	orf19.3173	CAL0000197371	
B9J08_002554	nudix; family; hydrolase; polyphosphate; diphosphoinositol; nudixmutt; phosphohydrolase; ddp; aps; diadenosine	TRUE	CAL0000145	orthoMCL_blastx	orf19.4229	CAL0000190615	
B9J08_002553	traffic; golgi; duf; dufdomaincontaining; domaincontaining; homolog; upf; domain; penicillium; family	TRUE	CAL0000144	orthoMCL_blastx	orf19.4228	CAL0000191197	
B9J08_002550	proteasome; subunit; beta; endopeptidase; complex; component; pre; type; penicillium; colletotrichum	TRUE	CAL0000170	orthoMCL_blastx	orf19.4230	CAL0000179123	
B9J08_002549	phosphodiesterase; cyclicnucleotide; serratia; marcescens; flavobacterium; elizabethkingia; multispecies; camp; yersinia; cyclicamp	TRUE	CAL0000183	orthoMCL_blastx	orf19.4235	CAL0000177603	PDE1
B9J08_002548	subunit; coatomer; delta; adaptor; penicillium; medium; partial; pseudogymnoascus; complexes; family	TRUE	CAL0000185	orthoMCL_blastx	orf19.4236	CAL0000177123	RET2
B9J08_000717	farinosa; millerozyma; piso; debaryomyces; bicuspidata; picst; scheffersomyces; stipitis; fabryi; cbs	TRUE	CAL0006319	orthoMCL_over_blastx	orf19.1608	CAL0000199840	
B9J08_002990	arylsulfatase; pseudomonas; aeruginosa; multispecies; fluorescens; acinetobacter; fusarium; chlororaphis; oxysporum; sulfatase	TRUE	CAL0006319	orthoMCL_blastx	orf19.1608	CAL0000199840	
B9J08_002547	tpr; domaincontaining; yjm; domain; mgrp; fusarium; pseudogymnoascus; mitochondrial; containing; subunit	TRUE	CAL0001045	orthoMCL_blastx	orf19.4357	CAL0000198111	
B9J08_002544	kinase; mitogenactivated; map; specificity; dual; ste; stestemek; partial; penicillium; fuz	TRUE	CAL0005777	orthoMCL_blastx	orf19.469	CAL0000197730	HST7
B9J08_002536	sphinganine; hydroxylase; chydroxylase; cmonooxygenase; sur; sphingosine; sphingolipid; like; acid; fatty	TRUE	CAL0002282	orthoMCL_blastx	orf19.5818	CAL0000174192	SUR2
B9J08_002535	complex; particle; subunit; bet; trafficking; trapp; transport; family; component; penicillium	TRUE	CAL0002279	orthoMCL_blastx	orf19.5817	CAL0000194939	
B9J08_002532	termination; translation; ettp; enhancer; yjm; lachancea; nuclear; rhizopus; microsporus; kudriavzevii	TRUE	CAL0002272	orthoMCL_blastx	orf19.5812	CAL0000200223	
B9J08_002521	topoisomerase; dna; type; partial; penicillium; topp; yjm; cryptococcus; trichophyton; var	TRUE	CAL0005199	orthoMCL_blastx	orf19.2873	CAL0000175071	TOP2
B9J08_002513	nuclease; endonuclease; lcl; domain; snasedomaincontaining; containing; penicillium; pseudogymnoascus; colletotrichum; mitochondrial	TRUE	CAL0001594	orthoMCL_blastx	orf19.5014	CAL0000194570	
B9J08_002508	dimethyladenosine; transferase; probable; rrna; isoform; dimethylase; adenine; dimethyltransferase; pseudogymnoascus; penicillium	TRUE	CAL0001590	orthoMCL_blastx	orf19.5010	CAL0000196194	DIM1
B9J08_002506	kelch; repeats; repeatcontaining; galactose; oxidase; penicillium; kelp; fusarium; domaincontaining; pseudogymnoascus	TRUE	CAL0001573	orthoMCL_blastx	orf19.5009	CAL0000187064	
B9J08_002505	ribosome; rrb; assembly; glutamaterich; biogenesis; repeat; penicillium; repeatcontaining; containing; repeatlike	TRUE	CAL0001341	orthoMCL_blastx	orf19.6355	CAL0000198380	
B9J08_005190	atpase; aaa; family; recombination; rara; factor; lactobacillus; bacterium; clostridium; psychrobacter	TRUE	CAL0000272	orthoMCL_blastx	orf19.3601	CAL0000180286	
B9J08_005191	transcriptional; corepressor; seuss; seusslike; isoform; yjm; hyjmd; gossypium; mays; zea	TRUE	CAL0000273	orthoMCL_blastx	orf19.3603	CAL0000181361	MFG1
B9J08_002504	factor; premrnaprocessing; isoform; partial; prp; splicing; stabilized; prpp; yjm; premrnasplicing	TRUE	CAL0001343	orthoMCL_blastx	orf19.6356	CAL0000180134	
B9J08_002502	enzyme; ubiquitinconjugating; mms; ubclike; variant; spm; conjugating; ubiquitin; plasmodium; penicillium	TRUE	CAL0001347	orthoMCL	orf19.6358	CAL0000191589	
B9J08_002501	reductase; ketoacylcoa; oxoacylcoa; verylongchain; nadpbinding; ketoreductase; penicillium; dehydrogenase; pseudogymnoascus; fusarium	TRUE	CAL0002094	orthoMCL_blastx	orf19.3859	CAL0000189692	
B9J08_002497	kinase; cell; cyclindependent; control; division; cmgccdkcdc; penicillium; fusarium; pkinasedomaincontaining; cdc	TRUE	CAL0002090	orthoMCL_blastx	orf19.3856	CAL0000191263	CDC28
B9J08_002495	guanylate; kinase; isoform; kinaselike; penicillium; partial; lachancea; gukp; metarhizium; dendroctonus	TRUE	CAL0001880	orthoMCL_blastx	orf19.1115	CAL0000178615	GUK1
B9J08_002494	transport; regulator; mrna; mtr; mtrp; exportin; like; yjm; transportin; penicillium	TRUE	CAL0001884	orthoMCL_blastx	orf19.1119	CAL0000185976	MTR10
B9J08_002487	kinase; stestecdc; seph; cell; division; control; cytokinesis; cdc; fusarium; penicillium	TRUE	CAL0005910	orthoMCL_blastx	orf19.3545	CAL0000199882	CDC15
B9J08_002485	family; lemcdc; cdc; lem; yjm; cell; division; membrane; lachancea; meiotically	TRUE	CAL0005904	orthoMCL_blastx	orf19.3542	CAL0000187500	LEM3
B9J08_002484	factor; release; chain; peptide; subunit; eukaryotic; erfarf; isoform; penicillium; erf	TRUE	CAL0005902	orthoMCL_blastx	orf19.3541	CAL0000184893	ERF1
B9J08_002483	helicase; rna; atpdependent; mak; makp; containing; hydrolase; nucleoside; ploop; triphosphate	TRUE	CAL0005900	orthoMCL_blastx	orf19.3540	CAL0000200900	MAK5
B9J08_004520	hydrolase; pseudomonas; versuta; conserved; cicc; intermedia; debaryomyces; partial; farinosa; millerozyma	TRUE	CAL0005618	orthoMCL_blastx	orf19.426	CAL0000174918	
B9J08_004521	rifp; yjm; factor; rapinteracting; length; telomere; regulator; rif; penicillium; nterminal	TRUE	CAL0005619	orthoMCL_blastx	orf19.427	CAL0000184448	
B9J08_002479	quinone; oxidoreductase; reductase; nadphquinone; nadpbinding; penicillium; dehydrogenase; fusarium; ztap; pseudogymnoascus	TRUE	CAL0006314	orthoMCL_blastx	orf19.2262	CAL0000175885	
B9J08_002478	aminotransferase; aspartate; mitochondrial; isoform; mitochondriallike; precursor; penicillium; transaminase; transferase; fusarium	TRUE	CAL0005926	orthoMCL_blastx	orf19.3554	CAL0000198574	AAT1
B9J08_002473	ribosomal; legionella; bacterium; mitochondrial; subunit; multispecies; small; desulfovibrio; mrps; campylobacter	TRUE	CAL0002406	orthoMCL_blastx	orf19.2520	CAL0000201890	
B9J08_002470	nsf; attachment; sec; vesicularfusion; alphasoluble; betasoluble; soluble; isoform; penicillium; pseudogymnoascus	TRUE	CAL0002396	orthoMCL_blastx	orf19.2518	CAL0000189503	
B9J08_002467	transportin; isoform; transportinlike; beta; importin; subunit; drosophila; arm; repeatcontaining; partial	TRUE	CAL0005930	orthoMCL_blastx	orf19.3556	CAL0000191099	
B9J08_002462	transporter; sulfate; family; fusarium; penicillium; vacuolar; related; pseudogymnoascus; oxysporum; yjm	TRUE	CAL0003250	orthoMCL_blastx	orf19.3222	CAL0000178696	
B9J08_002455	vacuolar; vps; sorting; proteinsortingassociated; escrtii; complex; subunit; vpsp; fusarium; vpsdomaincontaining	TRUE	CAL0002025	orthoMCL_blastx	orf19.795	CAL0000194345	VPS36
B9J08_002454	calciumbinding; like; isoform; molike; partial; binding; calcium; sinocyclocheilus; poecilia; equus	TRUE	CAL0002027	orthoMCL_blastx	orf19.796	CAL0000174685	HYM1
B9J08_002449	gtp; cyclohydrolase; partial; penicillium; pseudogymnoascus; fusarium; probable; colletotrichum; vkm; debaryomyces	TRUE	CAL0005171	orthoMCL_blastx	orf19.2862	CAL0000174579	RIB1
B9J08_002446	duf; domain; dufdomaincontaining; transmembrane; partial; fusarium; penicillium; organic; solute; transporter	TRUE	CAL0000392	orthoMCL_blastx	orf19.6981	CAL0000183597	
B9J08_003709	monooxygenase; hydroxyacetophenone; mycobacterium; fusarium; oxysporum; flavoprotein; colletotrichum; domaincontaining; dimethylaniline; associated	TRUE	CAL0002780	orthoMCL_blastx	orf19.856	CAL0000179616	IFK2
B9J08_002445	kinase; serinethreonineprotein; hal; pkinasedomaincontaining; partial; yjm; fusarium; oca; nitrogen; permease	TRUE	CAL0000391	orthoMCL_blastx	orf19.6980	CAL0000193492	
B9J08_002444	mam; duf; domain; dufdomaincontaining; mamp; penicillium; yjm; fusarium; pseudogymnoascus; domaincontaining	TRUE	CAL0000380	orthoMCL_blastx	orf19.6979	CAL0000188426	
